date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2014-03-20,54.137,54.137,53.3617,53.5815,11890688,2972672,-0.483108,-0.894,53.6964,"Mar 20, 14",-0.01875628368467029
2014-03-21,53.8593,56.2023,53.0694,53.9559,38097696,9524424,0.374409,0.699,53.8574,"Mar 21, 14",-0.011899856608376032
2014-03-24,54.4438,54.6467,52.9244,53.323,18236012,4559003,-0.632872,-1.173,53.4143,"Mar 24, 14",-0.023490221716780453
2014-03-25,53.6708,53.8762,52.7554,52.7554,11678368,2919592,-0.567652,-1.065,53.1213,"Mar 25, 14",-0.033884740970264955
2014-03-26,53.1298,53.1877,52.0983,52.0983,10667356,2666839,-0.657026,-1.245,52.4907,"Mar 26, 14",-0.045918283256143534
2014-03-27,51.9075,52.2167,51.463,52.1201,10523928,2630982,0.02174,0.042,51.2436,"Mar 27, 14",-0.04551905753428668
2014-03-28,51.8085,52.2578,50.8519,51.2312,14949844,3737461,-0.888918,-1.706,51.5208,"Mar 28, 14",-0.06179757790853332
2014-03-31,51.4002,52.1418,51.1299,52.1418,11639284,2909821,0.91066,1.778,51.8917,"Mar 31, 14",-0.045121663123080476
2014-04-01,52.4365,52.697,51.8254,51.8616,9092024,2273006,-0.280204,-0.537,52.1313,"Apr 1, 14",-0.05025299556639684
2014-04-02,51.8809,52.2964,51.5403,51.8519,9342376,2335594,-0.009661,-0.019,51.8535,"Apr 2, 14",-0.050430632699516684
2014-04-03,52.1249,52.2433,51.5428,51.9365,14227788,3556947,0.084541,0.163,51.854,"Apr 3, 14",-0.04888134388900786
2014-04-04,52.0718,52.1056,49.6997,50.1707,24484052,6121013,-1.7658,-3.4,50.5247,"Apr 4, 14",-0.0812186273594149
2014-04-07,49.9485,50.1079,48.5574,49.1345,40159600,10039900,-1.0363,-2.065,49.129,"Apr 7, 14",-0.10019466832217143
2014-04-08,48.992,49.7408,48.7939,48.9364,21756416,5439104,-0.198075,-0.403,49.225,"Apr 8, 14",-0.10382249472124705
2014-04-09,49.4171,50.1901,48.9436,50.1321,19166028,4791507,1.1957,2.443,49.7035,"Apr 9, 14",-0.08192551327059258
2014-04-10,50.306,50.5017,48.347,48.6852,20432336,5108084,-1.4469,-2.886,48.7276,"Apr 10, 14",-0.10842274707585467
2014-04-11,48.1248,48.3108,47.0643,47.4967,29940648,7485162,-1.1884,-2.441,47.6498,"Apr 11, 14",-0.13018787415965735
2014-04-14,48.2625,48.7818,47.8301,48.5547,20953096,5238274,1.058,2.228,48.3777,"Apr 14, 14",-0.11081260747504386
2014-04-15,49.2383,49.504,48.1103,49.2891,19233132,4808283,0.73432,1.512,48.9483,"Apr 15, 14",-0.09736346205615899
2014-04-16,50.0016,50.62,49.6345,50.5717,15832712,3958178,1.2827,2.602,50.2453,"Apr 16, 14",-0.0738750716500292
2014-04-17,50.8084,51.0983,50.2311,50.2311,13379428,3344857,-0.34059,-0.673,50.5939,"Apr 17, 14",-0.08011251572638023
2014-04-21,50.4799,50.6055,50.3374,50.5162,10024080,2506020,0.285034,0.567,50.4739,"Apr 21, 14",-0.07489144906117862
2014-04-22,50.5669,50.8664,50.3712,50.7191,9840268,2460067,0.202905,0.402,50.7407,"Apr 22, 14",-0.07117571975086853
2014-04-23,50.7988,50.7988,50.2432,50.4413,8823036,2205759,-0.277785,-0.548,50.4426,"Apr 23, 14",-0.0762631007385676
2014-04-24,50.678,50.8471,50.1442,50.5814,13547036,3386759,0.1401,0.278,50.4102,"Apr 24, 14",-0.07369743451690934
2014-04-25,48.3108,49.2287,47.9629,48.0523,38252420,9563105,-2.5291,-5,48.4896,"Apr 25, 14",-0.12001311218425909
2014-04-28,48.19,48.777,48.0716,48.6538,24263088,6065772,0.601468,1.252,48.4279,"Apr 28, 14",-0.10899777862018072
2014-04-29,48.7673,49.2891,48.7431,48.9557,12761224,3190306,0.301943,0.621,49.0332,"Apr 29, 14",-0.10346905176565814
2014-04-30,48.8567,49.19,48.7697,48.9412,12146640,3036660,-0.014493,-0.03,49.2498,"Apr 30, 14",-0.10373459181001245
2014-05-01,49.3011,50.0765,49.1224,49.7818,14273132,3568283,0.840608,1.718,49.7605,"May 1, 14",-0.08834059448006347
2014-05-02,49.6973,50.0258,49.277,49.3784,10909288,2727322,-0.403395,-0.81,49.4862,"May 2, 14",-0.09572810164506636
2014-05-05,49.2166,50.2142,49.0354,50.033,13794736,3448684,0.654608,1.326,49.7848,"May 5, 14",-0.08374034212545572
2014-05-06,49.9292,50.0065,49.5668,49.6055,10873108,2718277,-0.42755,-0.855,50.4778,"May 6, 14",-0.09156919515728211
2014-05-07,50.0041,50.4848,49.3821,50.4123,14733460,3683365,0.806792,1.626,50.1296,"May 7, 14",-0.07679418082727622
2014-05-08,50.4678,51.2336,50.3905,50.9437,14613708,3653427,0.531416,1.054,50.894,"May 8, 14",-0.06706259602935223
2014-05-09,50.7698,50.9365,50.2794,50.922,11795560,2948890,-0.021737,-0.043,50.85,"May 9, 14",-0.06745999044055843
2014-05-12,50.9872,51.3254,50.9751,51.1369,8732816,2183204,0.214982,0.422,51.1635,"May 12, 14",-0.06352450385216199
2014-05-13,51.207,51.3761,51.0645,51.2239,7137552,1784388,0.086958,0.17,51.204,"May 13, 14",-0.06193126358603586
2014-05-14,51.1126,51.2771,50.7883,50.7883,6852788,1713197,-0.43563,-0.85,50.9751,"May 14, 14",-0.06990845278057052
2014-05-15,50.5801,50.7471,49.9558,50.205,12698028,3174507,-0.583245,-1.148,50.2636,"May 15, 14",-0.08059048780621804
2014-05-16,50.2389,50.8439,50.2389,50.7762,12283908,3070977,0.571145,1.138,50.5157,"May 16, 14",-0.07013004136930753
2014-05-19,50.6721,51.0593,50.5438,50.9093,7039712,1759928,0.133103,0.262,50.8245,"May 19, 14",-0.06769256689319975
2014-05-20,50.8996,50.8996,50.1929,50.3188,8752780,2188195,-0.590502,-1.16,50.4148,"May 20, 14",-0.07850645628569904
2014-05-21,50.5438,50.9841,50.4809,50.8464,9096584,2274146,0.527581,1.048,50.8077,"May 21, 14",-0.06884446129250237
2014-05-22,50.8536,50.8899,50.5063,50.6697,16870016,4217504,-0.176668,-0.347,50.6912,"May 22, 14",-0.07208038721232399
2014-05-23,50.8197,51.3715,50.7508,51.3231,11128052,2782013,0.653427,1.29,51.1792,"May 23, 14",-0.06011460342052208
2014-05-27,51.5458,51.916,51.5046,51.9112,9677532,2419383,0.588086,1.146,51.7817,"May 27, 14",-0.04934466548363995
2014-05-28,51.9112,51.9112,51.5494,51.7418,7223280,1805820,-0.169406,-0.326,51.7542,"May 28, 14",-0.05244690572595903
2014-05-29,51.7902,51.9572,51.6692,51.9523,5260332,1315083,0.210548,0.407,51.826,"May 29, 14",-0.048591996806194186
2014-05-30,52.2452,52.2621,51.6281,51.9911,6142704,1535676,0.038722,0.075,52.2192,"May 30, 14",-0.04788144827371494
2014-06-02,52.1217,52.1992,51.5095,51.674,6383700,1595925,-0.317034,-0.61,51.7145,"Jun 2, 14",-0.0536885343471469
2014-06-03,51.5555,51.6043,51.0158,51.1416,9011896,2252974,-0.532423,-1.03,51.1723,"Jun 3, 14",-0.06343843225157816
2014-06-04,51.1029,51.1682,50.6891,51.1682,12601292,3150323,0.026621,0.052,50.9508,"Jun 4, 14",-0.06295130361848672
2014-06-05,51.3352,51.4272,50.9722,51.3594,6597612,1649403,0.19119,0.374,51.1525,"Jun 5, 14",-0.05944983765431078
2014-06-06,51.4344,51.645,51.2118,51.5482,10002916,2500729,0.188766,0.368,51.4743,"Jun 6, 14",-0.055992323145752136
2014-06-09,51.6668,51.7878,51.2166,51.4465,5516436,1379109,-0.101643,-0.197,51.4652,"Jun 9, 14",-0.057854766077534
2014-06-10,51.5482,51.979,51.4877,51.8507,6851652,1712913,0.404157,0.786,51.7789,"Jun 10, 14",-0.05045260842732527
2014-06-11,51.5458,51.7684,51.3352,51.4707,6767444,1691861,-0.379955,-0.733,51.5025,"Jun 11, 14",-0.057411588900059846
2014-06-12,51.4006,51.5893,51.1198,51.2505,6218044,1554511,-0.22023,-0.428,51.3125,"Jun 12, 14",-0.06144413495294441
2014-06-13,51.2747,51.3231,51.0279,51.1344,7085204,1771301,-0.116165,-0.227,51.1118,"Jun 13, 14",-0.06357028661842994
2014-06-16,51.0351,51.0617,50.8149,50.8802,7909296,1977324,-0.25411,-0.497,50.8884,"Jun 16, 14",-0.06822547829255915
2014-06-17,50.856,51.2868,50.798,51.0182,5728516,1432129,0.137943,0.271,51.9597,"Jun 17, 14",-0.06569826959456611
2014-06-18,50.9311,51.1247,50.5874,51.1247,10332768,2583192,0.106484,0.209,50.8875,"Jun 18, 14",-0.06374792375154978
2014-06-19,51.1779,51.3449,50.343,50.8996,15331316,3832829,-0.225069,-0.44,50.7956,"Jun 19, 14",-0.06787020402631959
2014-06-20,51.19,51.3352,50.6043,50.6987,18371640,4592910,-0.200865,-0.395,50.9468,"Jun 20, 14",-0.07154930712361524
2014-06-23,50.5801,50.7762,50.3817,50.6939,14765224,3691306,-0.004842,-0.01,50.5986,"Jun 23, 14",-0.07163721003484984
2014-06-24,50.6455,50.9649,50.1881,50.2873,13101672,3275418,-0.406578,-0.802,50.5798,"Jun 24, 14",-0.07908331914067573
2014-06-25,50.1711,50.9407,50.1711,50.5947,8256540,2064135,0.307354,0.611,50.6646,"Jun 25, 14",-0.07345387020036362
2014-06-26,50.781,50.7883,50.2317,50.5705,8580608,2145152,-0.024202,-0.048,50.4711,"Jun 26, 14",-0.07389704737783778
2014-06-27,50.3623,50.798,50.303,50.6479,12961296,3240324,0.077441,0.153,51.7422,"Jun 27, 14",-0.07247961293418084
2014-06-30,50.4979,51.2433,50.4591,50.994,9985672,2496418,0.346077,0.683,51.0106,"Jun 30, 14",-0.06614144677204027
2014-07-01,51.2941,52.1169,51.265,51.8507,10995284,2748821,0.856717,1.68,51.9126,"Jul 1, 14",-0.05045260842732527
2014-07-02,52.0032,52.1508,51.8507,51.9935,5780668,1445167,0.142787,0.275,52.2128,"Jul 2, 14",-0.04783749681809777
2014-07-03,52.1072,52.5162,52.0564,52.3976,5571640,1392910,0.404157,0.777,52.3919,"Jul 3, 14",-0.04043717047853982
2014-07-07,52.3783,52.6493,52.1871,52.4533,6634548,1658637,0.055662,0.106,52.4177,"Jul 7, 14",-0.039417130446088966
2014-07-08,52.4606,52.4896,51.5845,52.0951,12158064,3039516,-0.358179,-0.683,52.0037,"Jul 8, 14",-0.045976885196966556
2014-07-09,52.1532,52.342,51.9136,52.3129,5178168,1294542,0.217812,0.418,52.1582,"Jul 9, 14",-0.041988290599699295
2014-07-10,51.7418,52.4896,51.4698,52.1629,8536704,2134176,-0.150042,-0.287,52.0565,"Jul 10, 14",-0.04473525657577869
2014-07-11,52.2621,52.5259,51.8797,52.5162,5715920,1428980,0.353331,0.677,52.2699,"Jul 11, 14",-0.03826523604678635
2014-07-14,52.9397,53.8134,52.6735,53.4915,13725012,3431253,0.975303,1.857,53.4412,"Jul 14, 14",-0.020404463270317873
2014-07-15,53.6464,54.3918,53.4601,53.673,10902016,2725504,0.181504,0.339,53.821,"Jul 15, 14",-0.01708063443926178
2014-07-16,53.9538,54.007,53.5036,53.8884,8854088,2213522,0.215392,0.401,53.7981,"Jul 16, 14",-0.013135991297611817
2014-07-17,53.7118,53.7263,52.7171,52.7292,9832240,2458060,-1.1592,-2.151,53.0663,"Jul 17, 14",-0.03436454436075355
2014-07-18,53.0438,53.6997,52.9809,53.2907,11083592,2770898,0.561466,1.065,53.4207,"Jul 18, 14",-0.024081735056962875
2014-07-21,53.1285,53.2737,52.8817,53.0535,6175328,1543832,-0.237172,-0.445,53.0763,"Jul 21, 14",-0.028425603920469826
2014-07-22,53.4649,53.8691,53.3899,53.5472,7699120,1924780,0.493702,0.931,53.6414,"Jul 22, 14",-0.01938442323786715
2014-07-23,53.6029,53.857,53.4068,53.5327,8198896,2049724,-0.01452,-0.027,53.5886,"Jul 23, 14",-0.01964996328222146
2014-07-24,54.0627,54.174,53.6851,53.9054,11947576,2986894,0.372694,0.696,53.9593,"Jul 24, 14",-0.012824668486989427
2014-07-25,51.8144,52.4436,51.1465,51.9765,27530272,6882568,-1.9288,-3.578,51.6301,"Jul 25, 14",-0.04814881962872003
2014-07-28,51.8918,52.0225,51.5772,51.8434,10405248,2601312,-0.133107,-0.256,51.787,"Jul 28, 14",-0.05058629410482782
2014-07-29,51.887,52.204,51.6281,51.6692,10581464,2645366,-0.174247,-0.336,51.9029,"Jul 29, 14",-0.05377643725838149
2014-07-30,51.6668,51.9814,51.6559,51.8047,10435520,2608880,0.135524,0.262,51.7861,"Jul 30, 14",-0.05129501132665641
2014-07-31,51.6135,51.6353,51.0666,51.0666,13875508,3468877,-0.738129,-1.425,51.3145,"Jul 31, 14",-0.0648119152396178
2014-08-01,50.7907,51.5627,50.7689,51.2602,14100508,3525127,0.19361,0.379,51.2345,"Aug 1, 14",-0.0612664978198247
2014-08-04,51.5119,51.5893,51.19,51.3449,8089004,2022251,0.084702,0.165,51.3977,"Aug 4, 14",-0.05971537769866509
2014-08-05,51.1852,51.4006,50.6213,50.9528,11151220,2787805,-0.392058,-0.764,50.9526,"Aug 5, 14",-0.06689594676013667
2014-08-06,50.8173,51.1561,50.7762,50.9891,7528464,1882116,0.036304,0.071,50.9932,"Aug 6, 14",-0.06623118099392551
2014-08-07,51.1077,51.1736,50.4833,50.5898,9586516,2396629,-0.399318,-0.783,50.7268,"Aug 7, 14",-0.073543604422249
2014-08-08,50.5511,50.9553,50.389,50.9335,9272652,2318163,0.343654,0.679,50.774,"Aug 8, 14",-0.06724938971572558
2014-08-11,51.0738,51.1164,50.8294,50.9625,9029432,2257358,0.029042,0.057,50.9717,"Aug 11, 14",-0.06671830962701697
2014-08-12,50.8439,51.1126,50.6891,50.8948,6442016,1610504,-0.067763,-0.133,50.8771,"Aug 12, 14",-0.06795810693755418
2014-08-13,51.1494,51.4282,51.0305,51.2657,6451148,1612787,0.370978,0.729,51.2619,"Aug 13, 14",-0.061165775734035026
2014-08-14,51.4258,51.547,51.2366,51.53,7136780,1784195,0.264296,0.516,51.4453,"Aug 14, 14",-0.05632562168418311
2014-08-15,51.6197,51.724,50.902,50.9651,8999448,2249862,-0.564959,-1.096,51.1514,"Aug 15, 14",-0.06667069555009823
2014-08-18,51.2803,51.9932,51.2269,51.9665,8365424,2091356,1.0014,1.965,51.7813,"Aug 18, 14",-0.04833195069379195
2014-08-19,52.0707,52.2987,51.9205,52.1314,8220116,2055029,0.164883,0.317,52.1496,"Aug 19, 14",-0.04531211943075539
2014-08-20,52.0295,52.4805,51.9932,52.4223,7296988,1824247,0.290965,0.558,52.2942,"Aug 20, 14",-0.03998483674781202
2014-08-21,52.4951,52.609,52.3035,52.3132,5552508,1388127,-0.109113,-0.208,52.4127,"Aug 21, 14",-0.04198279666774708
2014-08-22,52.4223,52.6042,52.2041,52.3957,7163140,1790785,0.082442,0.158,52.4392,"Aug 22, 14",-0.040471965380903474
2014-08-25,52.6648,52.6939,52.3375,52.3787,4963256,1240814,-0.016977,-0.032,52.454,"Aug 25, 14",-0.040783288191525734
2014-08-26,52.4926,52.8588,52.4175,52.5508,6943976,1735994,0.172158,0.329,52.6794,"Aug 26, 14",-0.03763160256163727
2014-08-27,52.6454,52.7448,52.2018,52.6478,8035580,2008895,0.096989,0.185,52.5943,"Aug 27, 14",-0.035855231230439356
2014-08-28,52.1314,52.3108,51.8331,52.0344,11083456,2770864,-0.613452,-1.165,52.0658,"Aug 28, 14",-0.04708849076195344
2014-08-29,52.0247,52.1314,51.4282,51.53,14646068,3661517,-0.504341,-0.969,51.6189,"Aug 29, 14",-0.05632562168418311
2014-09-02,51.7458,52.1241,51.5761,52.0659,8077416,2019354,0.53586,1.04,51.9239,"Sep 2, 14",-0.04651162790697674
2014-09-03,52.1483,52.4126,51.9641,52.1071,7788888,1947222,0.04122,0.079,52.1899,"Sep 3, 14",-0.045757127918880196
2014-09-04,52.2381,52.4029,51.8889,51.9519,9492552,2373138,-0.155181,-0.298,51.9966,"Sep 4, 14",-0.04859932204879704
2014-09-05,51.9762,51.9786,51.6707,51.9398,8202964,2050741,-0.012124,-0.023,51.8489,"Sep 5, 14",-0.04882091063753419
2014-09-08,51.8913,52.4272,51.7677,52.3181,10275216,2568804,0.378256,0.728,52.2334,"Sep 8, 14",-0.041893062445861835
2014-09-09,52.2017,52.2453,51.8889,51.9568,7328820,1832205,-0.361282,-0.691,52.0129,"Sep 9, 14",-0.0485095878269118
2014-09-10,51.9059,53.0164,51.8986,52.5872,12646876,3161719,0.630426,1.213,52.5808,"Sep 10, 14",-0.036965005484775326
2014-09-11,52.5436,52.5557,51.998,52.1192,8873840,2218460,-0.467969,-0.89,52.2317,"Sep 11, 14",-0.045535539330143184
2014-09-12,52.1023,52.3132,51.5858,51.8986,8710976,2177744,-0.22065,-0.423,51.8439,"Sep 12, 14",-0.0495754106256306
2014-09-15,51.8525,52.2793,51.8525,52.0441,7039100,1759775,0.145483,0.28,52.0356,"Sep 15, 14",-0.04691085362883359
2014-09-16,52.1095,52.8054,51.804,52.689,9212124,2303031,0.644973,1.239,52.4059,"Sep 16, 14",-0.03510073124234281
2014-09-17,52.6163,52.7351,51.8162,52.2599,12327612,3081903,-0.429177,-0.815,52.3049,"Sep 17, 14",-0.04295888524458064
2014-09-18,52.3569,52.5387,52.1665,52.4805,9228532,2307133,0.220653,0.422,52.4048,"Sep 18, 14",-0.038919013949093216
2014-09-19,52.7836,52.8951,52.2502,52.4345,20475552,5118888,-0.04607,-0.088,52.5686,"Sep 19, 14",-0.03976141684842423
2014-09-22,52.6115,52.6115,51.8283,51.8598,9079768,2269942,-0.574658,-1.096,52.0017,"Sep 22, 14",-0.05028595915810985
2014-09-23,51.8646,51.8646,51.5155,51.5155,7963564,1990891,-0.34431,-0.664,51.6551,"Sep 23, 14",-0.05659116172853742
2014-09-24,51.5931,52.1314,51.4646,51.9883,8339704,2084926,0.47282,0.918,51.8897,"Sep 24, 14",-0.0479327249719351
2014-09-25,51.8986,51.9544,51.021,51.0912,11732268,2933067,-0.897146,-1.726,51.2537,"Sep 25, 14",-0.06436141281954079
2014-09-26,51.2706,51.4568,51.0548,51.3894,7179304,1794826,0.298241,0.584,51.2922,"Sep 26, 14",-0.05890044445909487
2014-09-29,50.9699,51.273,50.7056,51.1445,8788964,2197241,-0.244895,-0.477,51.0501,"Sep 29, 14",-0.06338532424270722
2014-09-30,51.2027,51.8944,51.1663,51.7361,11464748,2866187,0.591631,1.157,51.7019,"Sep 30, 14",-0.05255129043305
2014-10-01,51.6101,51.8428,50.8584,50.9214,11687260,2921815,-0.814705,-1.575,51.1143,"Oct 1, 14",-0.06747097830446273
2014-10-02,50.6765,50.919,50.3856,50.8511,11412336,2853084,-0.070317,-0.138,50.6521,"Oct 2, 14",-0.06875838969191854
2014-10-03,51.1688,51.4767,50.9626,51.4015,9966504,2491626,0.55041,1.082,51.3466,"Oct 3, 14",-0.05867885587035786
2014-10-06,51.547,51.6828,51.3215,51.353,8937896,2234474,-0.048496,-0.094,51.4412,"Oct 6, 14",-0.05956704153595682
2014-10-07,51.1154,51.1833,50.3977,50.4462,8950228,2237557,-0.906841,-1.766,50.7936,"Oct 7, 14",-0.07617336651668236
2014-10-08,50.4413,51.5349,50.3613,51.4912,14039212,3509803,1.0451,2.072,51.0725,"Oct 8, 14",-0.05703617021666236
2014-10-09,51.4549,51.4549,50.3322,50.3637,10997968,2749492,-1.1275,-2.19,50.6516,"Oct 9, 14",-0.07768419780352596
2014-10-10,50.4074,50.8147,49.7018,49.7018,11750448,2937612,-0.661946,-1.314,50.1025,"Oct 10, 14",-0.08980564300063913
2014-10-13,49.5854,50.3734,49.3963,49.5321,12203956,3050989,-0.16973,-0.341,49.8994,"Oct 13, 14",-0.0929133771749103
2014-10-14,49.5636,49.9249,49.0859,49.1538,14018232,3504558,-0.378256,-0.764,49.4606,"Oct 14, 14",-0.09984122536658264
2014-10-15,48.7028,48.972,47.7548,48.5549,19668072,4917018,-0.598905,-1.218,48.3915,"Oct 15, 14",-0.11080894485374229
2014-10-16,47.7887,49.2726,47.328,49.2217,15625440,3906360,0.666796,1.373,48.7144,"Oct 16, 14",-0.098597765434744
2014-10-17,49.6679,50.0873,49.3599,49.9491,12731560,3182890,0.727417,1.478,49.8071,"Oct 17, 14",-0.08527681176140947
2014-10-20,49.8352,50.4826,49.7406,50.3977,7634976,1908744,0.448569,0.898,50.2476,"Oct 20, 14",-0.0770615521822813
2014-10-21,50.8657,51.7386,50.4098,51.7216,12985940,3246485,1.3239,2.627,51.3271,"Oct 21, 14",-0.05281683047740431
2014-10-22,51.7167,51.8768,51.1057,51.1421,11042152,2760538,-0.579508,-1.12,51.4974,"Oct 22, 14",-0.06342927569832453
2014-10-23,51.8574,52.3496,51.5688,51.9568,9729692,2432423,0.814705,1.593,52.0727,"Oct 23, 14",-0.0485095878269118
2014-10-24,51.7992,51.9253,51.37,51.7628,10904308,2726077,-0.193978,-0.373,51.7102,"Oct 24, 14",-0.0520623304893079
2014-10-27,51.661,52.0659,51.4549,51.7458,6658908,1664727,-0.016973,-0.033,51.7676,"Oct 27, 14",-0.052373653299930156
2014-10-28,52.0368,52.5824,51.9034,52.546,10517288,2629322,0.800156,1.546,52.3184,"Oct 28, 14",-0.03771950547287187
2014-10-29,52.449,52.9558,51.8283,52.0489,16095252,4023813,-0.497066,-0.946,52.2695,"Oct 29, 14",-0.046822950717598996
2014-10-30,55.412,58.0186,55.2883,57.3809,50857784,12714446,5.3319,10.244,56.8207,"Oct 30, 14",0.05082253317877068
2014-10-31,57.5361,58.7993,57.5361,58.5399,24956304,6239076,1.159,2.02,58.3253,"Oct 31, 14",0.07204742362061112
2014-11-03,58.4308,58.9691,57.9507,58.5666,12726516,3181629,0.02667,0.046,58.6863,"Nov 3, 14",0.07253638356435321
2014-11-04,58.1083,58.923,57.9749,58.9133,16644508,4161127,0.346733,0.592,58.6308,"Nov 4, 14",0.07888553759039808
2014-11-05,59.2018,61.1852,59.163,60.5039,21939764,5484941,1.5906,2.7,60.3578,"Nov 5, 14",0.10801436480074429
2014-11-06,60.4991,60.8361,60.0214,60.6397,13212028,3303007,0.135785,0.224,60.5359,"Nov 6, 14",0.11050128466442147
2014-11-07,60.647,61.2071,60.3851,61.2071,9507780,2376945,0.567381,0.936,60.9309,"Nov 7, 14",0.12089214129660454
2014-11-10,61.098,61.1998,60.2614,60.6688,13145396,3286349,-0.538284,-0.879,60.6589,"Nov 10, 14",0.11103419606378086
2014-11-11,60.419,60.5888,60.1717,60.5524,8467776,2116944,-0.116387,-0.192,60.4198,"Nov 11, 14",0.10890255046634326
2014-11-12,60.4552,61.2593,60.3313,61.2083,10897364,2724341,0.655928,1.083,60.946,"Nov 12, 14",0.12091411702441325
2014-11-13,61.3176,61.3176,60.635,60.9581,12473228,3118307,-0.250224,-0.409,60.9235,"Nov 13, 14",0.11633217777631279
2014-11-14,61.0115,61.0164,60.4261,60.4528,8532652,2133163,-0.505314,-0.829,60.6465,"Nov 14, 14",0.1070785650582266
2014-11-17,60.3896,61.082,60.2876,60.686,9876892,2469223,0.23322,0.386,60.738,"Nov 17, 14",0.11134918149570469
2014-11-18,60.6836,61.1554,60.5087,60.669,7648780,1912195,-0.017004,-0.028,60.737,"Nov 18, 14",0.1110378586850823
2014-11-19,60.7905,60.9362,60.0519,60.7006,6642908,1660727,0.031581,0.052,60.545,"Nov 19, 14",0.11161655285070977
2014-11-20,60.1345,61.1937,60.1297,61.1403,6703860,1675965,0.439719,0.724,60.9722,"Nov 20, 14",0.11966882578192395
2014-11-21,61.9833,62.3283,61.4197,61.7598,11886820,2971705,0.619492,1.013,61.7689,"Nov 21, 14",0.13101379526313187
2014-11-24,61.9493,62.01,61.6092,61.857,10724816,2681204,0.097177,0.157,61.8236,"Nov 24, 14",0.13279382921563135
2014-11-25,62.0367,62.6781,61.9056,62.4983,12966300,3241575,0.641354,1.037,62.4428,"Nov 25, 14",0.14453802441869626
2014-11-26,62.5518,62.9089,62.0952,62.4983,7978696,1994674,0,0,62.4608,"Nov 26, 14",0.14453802441869626
2014-11-28,62.8202,63.0425,62.6538,62.7243,5186708,1296677,0.225936,0.362,62.845,"Nov 28, 14",0.14867678648932256
2014-12-01,62.2578,63.3219,62.2578,62.7145,10925548,2731387,-0.009718,-0.015,62.9324,"Dec 1, 14",0.14849731804555205
2014-12-02,62.9623,63.2247,62.7328,63.1664,8535316,2133829,0.451864,0.721,63.0241,"Dec 2, 14",0.15677301087615403
