date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2014-12-05,79.5354,80.0772,79.031,79.4253,11831896,11831896,-0.465615,-0.583,79.5123,"Dec 5, 14",0.018408864771713114
2014-12-08,78.6465,78.8412,77.347,77.6306,15735859,15735859,-1.7947,-2.26,77.8865,"Dec 8, 14",-0.004603177859611982
2014-12-09,77.2327,77.9354,76.8348,77.3597,15883826,15883826,-0.270905,-0.349,77.346,"Dec 9, 14",-0.008076717921363774
2014-12-10,76.801,76.8094,74.6676,75.0655,22279389,22279389,-2.2942,-2.966,75.2162,"Dec 10, 14",-0.037493460666550356
2014-12-11,75.2264,77.4952,75.2179,75.5142,21522152,21522152,0.448684,0.598,76.351,"Dec 11, 14",-0.031740129453157774
2014-12-12,75.0994,75.3449,73.3131,73.3131,24568339,24568339,-2.2011,-2.915,74.1916,"Dec 12, 14",-0.05996312328823318
2014-12-15,74.1004,75.0062,73.2284,73.5671,21373561,21373561,0.253972,0.346,73.8886,"Dec 15, 14",-0.056706278785889394
2014-12-16,73.1269,75.5142,72.966,73.1523,26372409,26372409,-0.41482,-0.564,74.0284,"Dec 16, 14",-0.062024936658221085
2014-12-17,73.8549,76.1068,73.7787,75.3618,23323043,23323043,2.2096,3.02,75.2512,"Dec 17, 14",-0.033694236154564114
2014-12-18,76.5047,77.1735,74.8369,77.1735,22882705,22882705,1.8117,2.404,76.2179,"Dec 18, 14",-0.010464215741585951
2014-12-19,76.3692,79.273,75.8613,79.273,38468954,38468954,2.0995,2.72,77.6657,"Dec 19, 14",0.01645604029255183
2014-12-22,78.6973,79.2984,78.2655,79.0105,17871762,17871762,-0.262435,-0.331,78.8411,"Dec 22, 14",0.013090206899381424
2014-12-23,79.1714,80.5767,78.7711,80.0772,13706536,13706536,1.0667,1.35,79.9115,"Dec 23, 14",0.026767671586980946
2014-12-24,79.764,79.7894,78.7142,79.3915,6875691,6875691,-0.685724,-0.856,79.2662,"Dec 24, 14",0.01797547365289728
2014-12-26,79.5693,79.9418,78.4095,78.9089,10584997,10584997,-0.482546,-0.608,79.0668,"Dec 26, 14",0.011787469098443984
2014-12-29,79.0105,79.4592,78.638,78.7904,9892119,9892119,-0.118517,-0.15,79.0117,"Dec 29, 14",0.010268035738098535
2014-12-30,78.5364,79.0613,78.3163,78.7481,8743369,8743369,-0.042331,-0.054,78.7065,"Dec 30, 14",0.009725655728456076
2014-12-31,78.2401,78.8412,77.9354,78.2655,11337219,11337219,-0.482545,-0.613,78.3453,"Dec 31, 14",0.0035376511740027794
2015-01-02,78.0962,78.7735,77.7237,78.5872,10220410,10220410,0.321697,0.411,78.337,"Jan 2, 15",0.00766256013622329
2015-01-05,77.9692,78.2232,75.7682,76.4369,18502381,18502381,-2.1503,-2.736,76.6175,"Jan 5, 15",-0.019909064798383395
2015-01-06,76.3946,77.3851,75.3618,76.0306,16670713,16670713,-0.406355,-0.532,76.2257,"Jan 6, 15",-0.02511873377988846
2015-01-07,76.7417,77.4444,76.1914,76.801,13590721,13590721,0.77038,1.013,76.7669,"Jan 7, 15",-0.015240493604275365
2015-01-08,77.2497,78.1132,77.038,78.0793,15487496,15487496,1.2783,1.664,77.7409,"Jan 8, 15",0.0011501533537806024
2015-01-09,78.1386,78.5449,77.3512,77.9692,14488415,14488415,-0.110055,-0.141,77.971,"Jan 9, 15",-0.0002615733379834631
2015-01-12,77.2412,77.3259,76.0391,76.4708,15176303,15176303,-1.4984,-1.922,76.4386,"Jan 12, 15",-0.0194743914573225
2015-01-13,76.9364,77.402,75.438,76.1914,17469028,17469028,-0.279368,-0.365,76.3091,"Jan 13, 15",-0.023056920409900736
2015-01-14,75.3025,76.0983,73.8718,75.9713,23272056,23272056,-0.220111,-0.289,75.1659,"Jan 14, 15",-0.025879091571183805
2015-01-15,76.5555,76.7502,74.9301,75.311,18759590,18759590,-0.660325,-0.869,75.5158,"Jan 15, 15",-0.034345605055032834
2015-01-16,75.3279,77.1989,75.3279,77.1396,17713093,17713093,1.8286,2.428,76.5903,"Jan 16, 15",-0.010898889082646844
2015-01-20,77.1565,77.6983,76.5131,77.1142,16760994,16760994,-0.025397,-0.033,76.998,"Jan 20, 15",-0.011224573532881296
2015-01-21,77.6645,77.8761,77.0465,77.7745,14276380,14276380,0.660326,0.856,77.5736,"Jan 21, 15",-0.0027580600490320828
2015-01-22,78.147,78.7022,77.3089,78.6211,13558953,13558953,0.846571,1.088,78.1016,"Jan 22, 15",0.008097233477284185
2015-01-23,78.1216,78.2909,76.856,76.9449,14706313,14706313,-1.6762,-2.132,77.4849,"Jan 23, 15",-0.013395375793695465
2015-01-26,76.7079,77.8338,76.5893,77.6814,10672507,10672507,0.736518,0.957,77.425,"Jan 26, 15",-0.0039518089591432624
2015-01-27,77.2412,77.546,76.6994,76.9957,12301462,12301462,-0.685722,-0.883,77.1002,"Jan 27, 15",-0.012744006893226745
2015-01-28,76.9364,76.9788,74.3459,74.456,17829700,17829700,-2.5397,-3.299,75.4237,"Jan 28, 15",-0.04530860524993067
2015-01-29,74.6845,74.7184,72.8306,74.1427,22682981,22682981,-0.313227,-0.421,73.5738,"Jan 29, 15",-0.0493258075435698
2015-01-30,73.7872,74.8539,73.0168,74.0073,22679947,22679947,-0.135455,-0.183,73.98,"Jan 30, 15",-0.05106193646332326
2015-02-02,74.3713,75.8443,74.075,75.8359,20306347,20306347,1.8286,2.471,75.0547,"Feb 2, 15",-0.027615220490937262
2015-02-03,76.9534,78.164,76.8772,78.0962,21900857,21900857,2.2603,2.981,77.6693,"Feb 3, 15",0.0013668489131884285
2015-02-04,77.5798,78.1132,76.6232,77.4274,19632169,19632169,-0.668794,-0.856,77.4309,"Feb 4, 15",-0.007208653461487045
2015-02-05,78.2147,78.3417,77.6306,78.1894,12809028,12809028,0.761915,0.984,78.0339,"Feb 5, 15",0.0025618800455446677
2015-02-06,78.5561,78.7097,77.5838,78.0444,12331189,12331189,-0.144982,-0.185,78.1707,"Feb 6, 15",0.0007026577902694742
2015-02-09,77.9591,78.7182,77.8197,78.0955,11360679,11360679,0.051176,0.066,78.2414,"Feb 9, 15",0.001357873357473374
2015-02-10,78.2491,78.2491,77.0208,77.6264,12952873,12952873,-0.469117,-0.601,77.4644,"Feb 10, 15",-0.004657031193902674
2015-02-11,76.782,77.4729,76.5858,77.2767,12240595,12240595,-0.349709,-0.451,77.0253,"Feb 11, 15",-0.009140962384728099
2015-02-12,78.0103,79.0338,77.635,78.7864,14842992,14842992,1.5097,1.954,78.3515,"Feb 12, 15",0.010216746848297781
2015-02-13,79.0679,79.7076,78.7097,79.6394,12060981,12060981,0.852944,1.083,79.3499,"Feb 13, 15",0.021154102598295147
2015-02-17,79.1106,79.3835,78.7182,79.3664,11758746,11758746,-0.272942,-0.343,79.1123,"Feb 17, 15",0.01765363586939801
2015-02-18,78.4623,78.4623,77.0976,77.6264,19177925,19177925,-1.74,-2.192,77.7531,"Feb 18, 15",-0.004657031193902674
2015-02-19,76.4579,77.1232,75.5538,76.2873,19350556,19350556,-1.3391,-1.725,76.4729,"Feb 19, 15",-0.021827269276929157
2015-02-20,76.2532,76.7138,75.7841,76.6967,15959865,15959865,0.409413,0.537,76.301,"Feb 20, 15",-0.016577851405828327
2015-02-23,76.1338,76.3811,75.6902,75.9205,12771790,12771790,-0.776178,-1.012,75.9703,"Feb 23, 15",-0.026530460471652525
2015-02-24,76.1935,76.5773,76.0229,76.2702,9990726,9990726,0.349705,0.461,76.2728,"Feb 24, 15",-0.0220465292808271
2015-02-25,76.3982,76.5091,75.9802,76.4238,9925652,9925652,0.153529,0.201,76.2929,"Feb 25, 15",-0.020077035912480588
2015-02-26,76.0229,76.0655,75.1273,75.6135,13984008,13984008,-0.810293,-1.06,75.5279,"Feb 26, 15",-0.03046688276385562
2015-02-27,75.8182,76.1508,75.3491,75.5197,13090560,13090560,-0.093827,-0.124,75.7176,"Feb 27, 15",-0.03166960722968185
2015-03-02,75.3491,75.5026,74.5047,75.0932,13793671,13793671,-0.426469,-0.565,74.9198,"Mar 2, 15",-0.037138285104680625
2015-03-03,74.9994,75.0761,74.317,74.7349,13493839,13493839,-0.358238,-0.477,74.666,"Mar 3, 15",-0.04173248740857755
2015-03-04,75.025,75.025,74.1464,74.3597,13467554,13467554,-0.375294,-0.502,74.4258,"Mar 4, 15",-0.04654338527188231
2015-03-05,74.2658,74.3651,73.7967,73.9844,12527581,12527581,-0.375295,-0.505,74.0685,"Mar 5, 15",-0.051355565357432305
2015-03-06,73.7029,73.8649,72.7732,73.0376,16070466,16070466,-0.94677,-1.28,73.2209,"Mar 6, 15",-0.0634956455732559
2015-03-09,73.4555,73.6773,72.6026,72.6367,14503802,14503802,-0.400882,-0.549,73.0528,"Mar 9, 15",-0.0686360745535301
2015-03-10,72.3467,72.9523,71.852,71.8691,17195460,17195460,-0.767651,-1.057,72.2075,"Mar 10, 15",-0.0784784125062828
2015-03-11,72.4405,72.4405,71.6473,71.6644,13004655,13004655,-0.204703,-0.285,71.9505,"Mar 11, 15",-0.08110312144183321
2015-03-12,72.0141,72.2614,71.6985,71.8349,10792898,10792898,0.170585,0.238,71.8682,"Mar 12, 15",-0.07891693251407869
2015-03-13,71.562,71.8008,70.5214,71.5364,16799920,16799920,-0.298529,-0.416,71.1109,"Mar 13, 15",-0.08274436591545534
2015-03-16,71.3999,72.3808,71.0246,72.2955,13516235,13516235,0.759118,1.061,71.911,"Mar 16, 15",-0.07301101685352909
2015-03-17,72.1079,72.3723,71.6601,71.7155,12979713,12979713,-0.580001,-0.802,71.8846,"Mar 17, 15",-0.08044790587462931
2015-03-18,71.2549,73.6688,71.1611,73.4129,18745653,18745653,1.6974,2.367,72.7453,"Mar 18, 15",-0.05868346548770609
2015-03-19,72.6623,72.9267,71.9245,71.997,12738497,12738497,-1.4159,-1.929,72.1884,"Mar 19, 15",-0.07683845025490574
2015-03-20,72.2188,72.8414,71.9799,72.1079,36083450,36083450,0.110883,0.154,72.3054,"Mar 20, 15",-0.07541646578518156
2015-03-23,72.5173,73.1656,72.5088,72.867,17450685,17450685,0.759119,1.053,72.8656,"Mar 23, 15",-0.0656831167232553
2015-03-24,72.7561,73.1655,72.0738,72.0908,10174292,10174292,-0.776178,-1.065,72.3928,"Mar 24, 15",-0.0756357257890795
2015-03-25,72.5429,72.9864,72.3041,72.3808,11934737,11934737,0.289999,0.402,72.5506,"Mar 25, 15",-0.07191728127852948
2015-03-26,72.7561,72.9864,71.7241,71.9202,14400695,14400695,-0.460587,-0.636,72.0526,"Mar 26, 15",-0.07782319693907908
2015-03-27,71.6814,71.6899,71.0758,71.2891,11579299,11579299,-0.63118,-0.878,71.354,"Mar 27, 15",-0.08591530152738303
2015-03-30,71.8776,73.1997,71.8605,73.0376,15653170,15653170,1.7485,2.453,72.85,"Mar 30, 15",-0.0634956455732559
2015-03-31,72.3723,72.7902,72.0396,72.5002,13353990,13353990,-0.537354,-0.736,72.4974,"Mar 31, 15",-0.07038630791797867
2015-04-01,73.0973,73.3532,71.8691,72.0396,14522257,14522257,-0.460588,-0.635,72.3325,"Apr 1, 15",-0.07629222357852845
2015-04-02,71.7241,72.4491,71.5228,71.9032,11297401,11297401,-0.136473,-0.189,72.0197,"Apr 2, 15",-0.07804117472073197
2015-04-06,72.6282,73.0461,71.8179,72.6111,10916434,10916434,0.707946,0.985,72.7066,"Apr 6, 15",-0.06896432344825468
2015-04-07,72.5088,73.4982,72.2921,73.1399,11836065,11836065,0.528825,0.728,73.1013,"Apr 7, 15",-0.062183932216603226
2015-04-08,73.1826,73.2679,71.6644,71.6985,16257095,16257095,-1.4415,-1.971,72.1532,"Apr 8, 15",-0.08066588365628238
2015-04-09,71.6473,72.2699,71.4852,72.2017,13281833,13281833,0.503236,0.702,71.8491,"Apr 9, 15",-0.07421374131935532
2015-04-10,72.8158,73.3873,72.3041,72.9779,13372433,13372433,0.776179,1.075,73.0183,"Apr 10, 15",-0.06426113225353113
2015-04-13,73.2849,73.5664,72.7049,72.7902,9880507,9880507,-0.187646,-0.257,73.0655,"Apr 13, 15",-0.06666786340742865
2015-04-14,73.012,74.6113,72.9523,73.8905,15693825,15693825,1.1003,1.512,73.9336,"Apr 14, 15",-0.05255957204550341
2015-04-15,74.3255,75.5111,74.3255,75.1273,15332834,15332834,1.2368,1.674,75.0714,"Apr 15, 15",-0.03670104731912961
2015-04-16,74.9567,75.1955,74.2999,74.8288,9570809,9570809,-0.29853,-0.397,74.7627,"Apr 16, 15",-0.04052848072050626
2015-04-17,74.3255,74.5132,73.4854,74.1464,14430130,14430130,-0.682357,-0.912,73.9907,"Apr 17, 15",-0.049278365320504225
2015-04-20,74.317,75.1444,74.2744,74.4108,11593561,11593561,0.264415,0.357,74.6188,"Apr 20, 15",-0.045888169704678586
2015-04-21,74.5302,74.7349,73.9374,74.1038,10100460,10100460,-0.307062,-0.413,74.2532,"Apr 21, 15",-0.049824591996881495
2015-04-22,74.2402,74.8885,73.6432,74.5985,8663587,8663587,0.494708,0.668,74.4288,"Apr 22, 15",-0.043481438550781064
2015-04-23,74.5132,75.3832,74.4705,74.6667,9866129,9866129,0.068236,0.091,74.8939,"Apr 23, 15",-0.04260696297967922
2015-04-24,74.3682,74.5132,73.9161,74.1805,8405737,8405737,-0.486178,-0.651,74.196,"Apr 24, 15",-0.04884112753495339
2015-04-27,74.5558,74.7179,73.9972,74.2147,10534606,10534606,0.034118,0.046,74.297,"Apr 27, 15",-0.0484026075271575
2015-04-28,74.3938,74.9397,74.2402,74.8885,9633764,9633764,0.673828,0.908,74.6722,"Apr 28, 15",-0.03976299404023104
2015-04-29,74.6326,75.1188,74.172,74.9482,12534119,12534119,0.059705,0.08,74.7499,"Apr 29, 15",-0.038997507359955635
2015-04-30,75.6305,75.6305,74.3938,74.5217,13947730,13947730,-0.426473,-0.569,74.8411,"Apr 30, 15",-0.04446618523495441
2015-05-01,74.9311,75.8694,74.8032,75.7841,12257076,12257076,1.2624,1.694,75.4145,"May 1, 15",-0.028279411613856217
2015-05-04,76.2702,76.6626,75.8694,76.0058,10343675,10343675,0.221766,0.293,76.1774,"May 4, 15",-0.025436724896652916
2015-05-05,76.7394,76.8417,75.5026,75.5794,11895027,11895027,-0.426472,-0.561,76.1414,"May 5, 15",-0.030904120549406448
2015-05-06,76.4664,76.7308,74.8799,75.2211,11273450,11273450,-0.358236,-0.474,75.496,"May 6, 15",-0.03549832285330338
2015-05-07,75.0591,75.1444,74.1379,74.7179,9992451,9992451,-0.503239,-0.669,74.6907,"May 7, 15",-0.041950465190230435
2015-05-08,75.46,75.9717,74.9055,75.9035,11390293,11390293,1.1856,1.587,75.6826,"May 8, 15",-0.026748438253305595
2015-05-11,76.1357,76.1701,74.5189,74.6307,11997787,11997787,-1.2728,-1.677,74.9161,"May 11, 15",-0.04306856298788546
2015-05-12,74.7253,75.2155,74.3211,74.8371,9788887,9788887,0.206401,0.277,74.8393,"May 12, 15",-0.040422056274169754
2015-05-13,75.0607,75.4477,74.3057,74.4415,8629433,8629433,-0.3956,-0.529,74.6646,"May 13, 15",-0.04549452747545815
2015-05-14,74.7597,75.1123,74.6049,74.7941,8791275,8791275,0.352601,0.474,74.8468,"May 14, 15",-0.04097341183952727
2015-05-15,74.6479,75.3531,74.4759,75.1209,8422209,8422209,0.326797,0.437,75.0228,"May 15, 15",-0.03678310954281071
2015-05-18,75.0865,75.2155,74.6307,74.6909,6395354,6395354,-0.429997,-0.572,74.8064,"May 18, 15",-0.04229666519638512
2015-05-19,74.3641,75.0005,74.1405,74.8113,9777078,9777078,0.120398,0.161,74.6968,"May 19, 15",-0.040752869613384264
2015-05-20,75.1553,75.1639,74.7425,74.9317,7276571,7276571,0.120401,0.161,74.9473,"May 20, 15",-0.03920907403038341
2015-05-21,75.0607,75.1983,74.7855,75.0005,8357353,8357353,0.068798,0.092,75,"May 21, 15",-0.038326905125811564
2015-05-22,74.8113,74.9059,74.3899,74.4071,7598432,7598432,-0.593398,-0.791,74.5738,"May 22, 15",-0.04593561192774416
2015-05-26,73.9943,74.2781,73.1257,73.4009,11288963,11288963,-1.0062,-1.352,73.5436,"May 26, 15",-0.058837332157108166
2015-05-27,73.3579,73.8653,72.9021,73.1945,10778275,10778275,-0.206402,-0.281,73.1758,"May 27, 15",-0.06148383887082369
2015-05-28,73.1945,73.5901,72.9451,73.1945,8038943,8038943,0,0,73.2732,"May 28, 15",-0.06148383887082369
2015-05-29,73.1859,73.5987,72.9967,73.2719,14631316,14631316,0.077401,0.106,73.2551,"May 29, 15",-0.06049139885318035
2015-06-01,73.3149,73.5041,72.9279,73.2117,9077512,9077512,-0.0602,-0.082,73.2377,"Jun 1, 15",-0.061263296644680866
2015-06-02,73.2031,73.6073,73.0225,73.2203,9328322,9328322,0.0086,0.012,73.2839,"Jun 2, 15",-0.06115302553160936
2015-06-03,73.2977,73.8223,72.9795,73.0569,8179540,8179540,-0.163397,-0.223,73.3116,"Jun 3, 15",-0.06324817667996754
2015-06-04,72.8419,73.0053,72.0507,72.4291,12607257,12607257,-0.627801,-0.859,72.4187,"Jun 4, 15",-0.07129796793418598
2015-06-05,72.3517,73.0999,72.2227,72.4807,11388508,11388508,0.051601,0.071,72.5864,"Jun 5, 15",-0.07063634125575714
2015-06-08,72.3947,73.2796,72.1797,72.9709,12244688,12244688,0.490199,0.676,73.0161,"Jun 8, 15",-0.06435088781068239
2015-06-09,73.3493,73.4697,72.6613,72.7387,8105514,8105514,-0.232201,-0.318,72.9966,"Jun 9, 15",-0.06732820786361261
2015-06-10,73.8223,73.9341,73.0999,73.2805,10147049,10147049,0.541798,0.745,73.3548,"Jun 10, 15",-0.06038112774010884
2015-06-11,73.3579,73.7019,73.0053,73.1773,7759265,7759265,-0.103199,-0.141,73.3019,"Jun 11, 15",-0.061704381096966694
2015-06-12,72.7387,72.8247,72.1195,72.2571,8347341,8347341,-0.920198,-1.257,72.3219,"Jun 12, 15",-0.07350339019561584
2015-06-15,71.8357,72.2227,71.5433,71.9991,9563933,9563933,-0.257998,-0.357,71.89,"Jun 15, 15",-0.07681152358776039
2015-06-16,72.0765,72.8849,71.7239,72.8247,9100116,9100116,0.825598,1.147,72.5118,"Jun 16, 15",-0.06622549673289758
2015-06-17,73.1257,73.2117,72.5925,72.8677,9090188,9090188,0.042999,0.059,72.928,"Jun 17, 15",-0.06567414116754025
2015-06-18,72.9279,73.9255,72.8591,73.5127,10247825,10247825,0.644998,0.885,73.5839,"Jun 18, 15",-0.057403807687178815
2015-06-19,73.0311,73.5127,73.0311,73.2805,16129576,16129576,-0.2322,-0.316,73.2446,"Jun 19, 15",-0.06038112774010884
2015-06-22,73.4353,73.6159,73.0741,73.2461,9465144,9465144,-0.034398,-0.047,73.3268,"Jun 22, 15",-0.06082221219239485
2015-06-23,73.2891,73.3407,72.7473,73.1601,10223910,10223910,-0.086001,-0.117,73.0937,"Jun 23, 15",-0.0619249233231097
2015-06-24,73.0053,73.3923,72.8075,72.8247,11800118,11800118,-0.335398,-0.458,72.9824,"Jun 24, 15",-0.06622549673289758
2015-06-25,72.9709,72.9709,72.1797,72.1797,10259382,10259382,-0.644999,-0.886,72.5554,"Jun 25, 15",-0.0744958302132592
2015-06-26,72.0937,72.3259,71.8013,72.1195,19023328,19023328,-0.0602,-0.083,72.0709,"Jun 26, 15",-0.07526772800475953
2015-06-29,71.4229,71.7669,71.2079,71.2251,11739236,11739236,-0.894398,-1.24,71.4776,"Jun 29, 15",-0.08673592376419419
2015-06-30,72.0163,73.0139,71.2079,71.5519,14981145,14981145,0.326797,0.459,71.6139,"Jun 30, 15",-0.08254562146747763
2015-07-01,71.6207,71.8357,70.6145,70.8381,13529076,13529076,-0.713797,-0.998,70.9963,"Jul 1, 15",-0.09169812385241108
2015-07-02,71.1993,71.6207,70.9929,71.5003,9187997,9187997,0.6622,0.935,71.4584,"Jul 2, 15",-0.08320724814590665
2015-07-06,70.8811,71.4315,70.6231,70.9757,11694425,11694425,-0.524602,-0.734,71.0356,"Jul 6, 15",-0.08993378604326721
2015-07-07,70.6833,71.5777,70.0813,71.2681,15641535,15641535,0.292401,0.412,70.8808,"Jul 7, 15",-0.08618456819883667
2015-07-08,70.7349,71.3627,70.4425,70.4941,10056994,10056994,-0.773997,-1.086,70.7211,"Jul 8, 15",-0.09610896837527046
2015-07-09,71.2681,71.5089,70.1587,70.1759,11980543,11980543,-0.318202,-0.451,70.5132,"Jul 9, 15",-0.10018899955891551
2015-07-10,70.5973,70.9413,70.1759,70.7091,8628659,8628659,0.533201,0.76,70.6803,"Jul 10, 15",-0.09335219054848326
2015-07-13,70.6145,71.0444,70.5801,70.8811,8026658,8026658,0.171998,0.243,70.8687,"Jul 13, 15",-0.09114676828705356
2015-07-14,70.8467,71.6551,70.7435,71.4745,9310155,9310155,0.593401,0.837,71.356,"Jul 14, 15",-0.08353806148512097
2015-07-15,71.0445,71.7411,70.8672,71.1735,9289210,9289210,-0.301,-0.421,71.2138,"Jul 15, 15",-0.08739755044262301
2015-07-16,71.5347,71.7927,71.2079,71.3025,8267647,8267647,0.128998,0.181,71.4077,"Jul 16, 15",-0.08574348374655084
2015-07-17,70.9585,71.2423,70.3393,71.0445,12156000,12156000,-0.257999,-0.362,70.8616,"Jul 17, 15",-0.08905161713869537
2015-07-20,70.6489,70.869,70.1759,70.3135,12957060,12957060,-0.730999,-1.029,70.3726,"Jul 20, 15",-0.09842466174977166
2015-07-21,70.4597,70.8897,70.0297,70.2275,8677069,8677069,-0.086,-0.122,70.3906,"Jul 21, 15",-0.0995273728804865
2015-07-22,70.8209,70.9241,70.1587,70.3393,13181463,13181463,0.1118,0.159,70.5905,"Jul 22, 15",-0.09809384841055734
2015-07-23,70.2877,70.4941,69.6341,69.7803,10496096,10496096,-0.559001,-0.795,69.9286,"Jul 23, 15",-0.10526147076020392
2015-07-24,69.7975,69.7975,68.5591,68.7483,14888464,14888464,-1.032,-1.479,68.934,"Jul 24, 15",-0.11849400432878225
2015-07-27,68.1377,68.9117,67.9141,68.1635,14996094,14996094,-0.584801,-0.851,68.3551,"Jul 27, 15",-0.12599244001764334
2015-07-28,68.5419,71.0918,68.4258,70.9327,19777278,19777278,2.7692,4.063,70.3139,"Jul 28, 15",-0.09048514160862473
2015-07-29,70.6747,71.5519,70.4425,71.5003,13913768,13913768,0.567602,0.8,71.1944,"Jul 29, 15",-0.08320724814590665
2015-07-30,71.5347,71.6551,70.8811,71.3885,11139943,11139943,-0.111802,-0.156,71.3327,"Jul 30, 15",-0.084640772615836
2015-07-31,70.2361,70.2361,67.8797,68.1205,26232661,26232661,-3.268,-4.578,68.438,"Jul 31, 15",-0.12654379558300066
2015-08-03,67.6819,67.8797,66.7617,67.1315,15767743,15767743,-0.988998,-1.452,67.1654,"Aug 3, 15",-0.13922497358622168
2015-08-04,66.9767,67.6045,66.1597,66.3661,18874419,18874419,-0.765398,-1.14,66.6693,"Aug 4, 15",-0.14903910264958398
2015-08-05,66.9681,67.2777,66.1339,66.3661,16544386,16544386,0,0,66.5751,"Aug 5, 15",-0.14903910264958398
2015-08-06,66.1683,67.3035,66.1425,67.1573,13005213,13005213,0.791198,1.192,66.9047,"Aug 6, 15",-0.13889416024700715
2015-08-07,66.6929,67.0541,65.8912,66.0737,12187623,12187623,-1.0836,-1.614,66.3388,"Aug 7, 15",-0.1527883204940145
2015-08-10,66.2973,67.7249,66.2973,67.7249,14876012,14876012,1.6512,2.499,67.3773,"Aug 10, 15",-0.1316162667842891
2015-08-11,66.8482,67.7683,66.2579,67.2648,14486353,14486353,-0.460054,-0.679,66.7698,"Aug 11, 15",-0.13751577133361376
2015-08-12,67.2214,68.4627,66.8048,68.3933,16909190,16909190,1.1285,1.678,67.647,"Aug 12, 15",-0.12304589329859365
2015-08-13,67.9853,68.8273,67.9419,68.2718,13154102,13154102,-0.121526,-0.178,68.4152,"Aug 13, 15",-0.12460379332628962
2015-08-14,68.2631,68.8186,67.9245,68.02,9129284,9129284,-0.251734,-0.369,68.1389,"Aug 14, 15",-0.12783242893924318
2015-08-17,67.6468,68.7275,67.2301,68.3759,9365433,9365433,0.355898,0.523,68.2398,"Aug 17, 15",-0.1232689999692266
2015-08-18,68.1676,68.2891,67.343,67.6207,9815315,9815315,-0.755198,-1.104,67.6185,"Aug 18, 15",-0.13295234236359715
2015-08-19,67.2822,67.343,65.9107,66.1711,17007779,17007779,-1.4496,-2.144,66.4348,"Aug 19, 15",-0.15153943602736777
2015-08-20,65.9714,66.1277,64.7301,64.7301,17811205,17811205,-1.441,-2.178,65.3427,"Aug 20, 15",-0.17001625857806688
2015-08-21,64.3222,65.0079,62.56,62.6121,25488846,25488846,-2.118,-3.272,63.5479,"Aug 21, 15",-0.1971737257275329
2015-08-24,59.0184,61.9611,57.7684,59.6521,35531225,35531225,-2.96,-4.728,60.107,"Aug 24, 15",-0.23512750418004452
2015-08-25,61.9003,62.0132,59.2007,59.6434,30409744,30409744,-0.008681,-0.015,60.951,"Aug 25, 15",-0.23523905751536098
2015-08-26,61.31,63.1503,60.0253,62.9333,34436044,34436044,3.2899,5.516,61.8952,"Aug 26, 15",-0.1930552278765373
2015-08-27,64.0617,65.0079,63.376,64.9732,24570983,24570983,2.0399,3.241,64.36,"Aug 27, 15",-0.1668991763004297
2015-08-28,64.8517,65.9541,64.5913,65.1642,18997331,18997331,0.190971,0.294,65.2293,"Aug 28, 15",-0.16445013181244683
2015-08-31,64.4784,65.5808,63.6277,65.3117,19570103,19570103,0.147567,0.226,64.9532,"Aug 31, 15",-0.16255885400104622
2015-09-01,63.6277,63.6711,62.0739,62.5687,24092930,24092930,-2.743,-4.2,62.812,"Sep 1, 15",-0.19773021018187037
2015-09-02,63.4541,63.5756,62.4993,63.567,16936898,16936898,0.998251,1.595,63.2136,"Sep 2, 15",-0.1849297855098628
2015-09-03,63.9229,65.0253,63.6624,64.0531,13451867,13451867,0.486107,0.765,64.2696,"Sep 3, 15",-0.1786969031768338
2015-09-04,63.3065,63.4888,62.7163,62.8986,14902476,14902476,-1.1545,-1.802,62.9719,"Sep 4, 15",-0.1935001589955583
2015-09-08,63.9923,63.9923,63.3385,63.8013,13626907,13626907,0.902767,1.435,63.6555,"Sep 8, 15",-0.18192553878978734
2015-09-09,64.5565,64.8256,62.3691,62.4993,17246222,17246222,-1.3021,-2.041,63.3805,"Sep 9, 15",-0.1986200724199124
2015-09-10,63.2024,63.3499,62.3257,62.9506,12353853,12353853,0.451385,0.722,62.8741,"Sep 10, 15",-0.19283340342814934
2015-09-11,62.8465,63.1243,62.5079,63.0982,12172259,12172259,0.147566,0.234,62.84,"Sep 11, 15",-0.19094084339450385
2015-09-14,62.7684,63.0027,62.2909,62.9246,10738538,10738538,-0.173612,-0.275,62.7134,"Sep 14, 15",-0.19316678121185388
2015-09-15,62.8812,63.6392,62.8552,63.2458,11979773,11979773,0.32118,0.51,63.3529,"Sep 15, 15",-0.1890482833608583
2015-09-16,63.81,64.843,63.6885,64.4958,15214174,15214174,1.25,1.976,64.4216,"Sep 16, 15",-0.17302050529814222
2015-09-17,64.5913,65.5114,64.1051,64.6347,15603018,15603018,0.138889,0.215,64.7962,"Sep 17, 15",-0.17123949859981333
2015-09-18,63.593,63.8534,62.6034,63.0895,23180160,23180160,-1.5451,-2.391,63.2475,"Sep 18, 15",-0.19105239672982033
2015-09-21,63.4541,63.8968,63.1329,63.7058,10852972,10852972,0.616312,0.977,63.6005,"Sep 21, 15",-0.18315006103377876
2015-09-22,62.8031,63.8187,62.5166,63.1416,14245205,14245205,-0.56423,-0.886,63.1837,"Sep 22, 15",-0.19038435894016636
2015-09-23,63.2545,63.5409,62.751,62.7597,13784836,13784836,-0.381938,-0.605,63.0832,"Sep 23, 15",-0.19528116569388732
